,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year,Value,Notes,Continent
339,Argentina,2011,Male,Not applicable,Percent,3.78609,2010,97.8,,South America
340,Argentina,2011,Male,Not applicable,Percent,3.78609,2001,97.2,,South America
341,Argentina,2011,Male,Not applicable,Percent,3.78609,1991,96.1,,South America
342,Argentina,2010,Male,Not applicable,Percent,8.718919999999999,2011,97.9,,South America
343,Argentina,2010,Male,Not applicable,Percent,8.718919999999999,2010,97.8,,South America
344,Argentina,2010,Male,Not applicable,Percent,8.718919999999999,2001,97.2,,South America
345,Argentina,2010,Male,Not applicable,Percent,8.718919999999999,1991,96.1,,South America
346,Argentina,2010,All genders,Not applicable,Percent,6.8832699999999996,2011,97.9,,South America
347,Argentina,2010,All genders,Not applicable,Percent,6.8832699999999996,2010,97.8,,South America
348,Argentina,2010,All genders,Not applicable,Percent,6.8832699999999996,2001,97.2,,South America
349,Argentina,2010,All genders,Not applicable,Percent,6.8832699999999996,1991,96.1,,South America
350,Argentina,2010,Female,Not applicable,Percent,4.96001,2011,97.9,,South America
351,Argentina,2010,Female,Not applicable,Percent,4.96001,2010,97.8,,South America
352,Argentina,2010,Female,Not applicable,Percent,4.96001,2001,97.2,,South America
353,Argentina,2010,Female,Not applicable,Percent,4.96001,1991,96.1,,South America
354,Argentina,2009,Female,Not applicable,Percent,4.14328,2011,97.9,,South America
355,Argentina,2009,Female,Not applicable,Percent,4.14328,2010,97.8,,South America
356,Argentina,2009,Female,Not applicable,Percent,4.14328,2001,97.2,,South America
357,Argentina,2009,Female,Not applicable,Percent,4.14328,1991,96.1,,South America
358,Argentina,2009,All genders,Not applicable,Percent,4.67612,2011,97.9,,South America
359,Argentina,2009,All genders,Not applicable,Percent,4.67612,2010,97.8,,South America
360,Argentina,2009,All genders,Not applicable,Percent,4.67612,2001,97.2,,South America
361,Argentina,2009,All genders,Not applicable,Percent,4.67612,1991,96.1,,South America
362,Argentina,2009,Male,Not applicable,Percent,5.19353,2011,97.9,,South America
363,Argentina,2009,Male,Not applicable,Percent,5.19353,2010,97.8,,South America
364,Argentina,2009,Male,Not applicable,Percent,5.19353,2001,97.2,,South America
365,Argentina,2009,Male,Not applicable,Percent,5.19353,1991,96.1,,South America
366,Argentina,2008,Male,Not applicable,Percent,6.40255,2011,97.9,,South America
367,Argentina,2008,Male,Not applicable,Percent,6.40255,2010,97.8,,South America
368,Argentina,2008,Male,Not applicable,Percent,6.40255,2001,97.2,,South America
369,Argentina,2008,Male,Not applicable,Percent,6.40255,1991,96.1,,South America
370,Argentina,2008,All genders,Not applicable,Percent,6.16284,2011,97.9,,South America
371,Argentina,2008,All genders,Not applicable,Percent,6.16284,2010,97.8,,South America
372,Argentina,2008,All genders,Not applicable,Percent,6.16284,2001,97.2,,South America
373,Argentina,2008,All genders,Not applicable,Percent,6.16284,1991,96.1,,South America
374,Argentina,2008,Female,Not applicable,Percent,5.9248199999999995,2011,97.9,,South America
375,Argentina,2008,Female,Not applicable,Percent,5.9248199999999995,2010,97.8,,South America
376,Argentina,2008,Female,Not applicable,Percent,5.9248199999999995,2001,97.2,,South America
377,Argentina,2008,Female,Not applicable,Percent,5.9248199999999995,1991,96.1,,South America
378,Argentina,2007,Female,Not applicable,Percent,0.57222,2011,97.9,,South America
379,Argentina,2007,Female,Not applicable,Percent,0.57222,2010,97.8,,South America
380,Argentina,2007,Female,Not applicable,Percent,0.57222,2001,97.2,,South America
381,Argentina,2007,Female,Not applicable,Percent,0.57222,1991,96.1,,South America
382,Argentina,2007,All genders,Not applicable,Percent,4.17582,2011,97.9,,South America
383,Argentina,2007,All genders,Not applicable,Percent,4.17582,2010,97.8,,South America
384,Argentina,2007,All genders,Not applicable,Percent,4.17582,2001,97.2,,South America
385,Argentina,2007,All genders,Not applicable,Percent,4.17582,1991,96.1,,South America
386,Argentina,2007,Male,Not applicable,Percent,7.58868,2011,97.9,,South America
387,Argentina,2007,Male,Not applicable,Percent,7.58868,2010,97.8,,South America
388,Argentina,2007,Male,Not applicable,Percent,7.58868,2001,97.2,,South America
389,Argentina,2007,Male,Not applicable,Percent,7.58868,1991,96.1,,South America
390,Argentina,2006,Male,Not applicable,Percent,7.29385,2011,97.9,,South America
391,Argentina,2006,Male,Not applicable,Percent,7.29385,2010,97.8,,South America
392,Argentina,2006,Male,Not applicable,Percent,7.29385,2001,97.2,,South America
393,Argentina,2006,Male,Not applicable,Percent,7.29385,1991,96.1,,South America
394,Argentina,2006,All genders,Not applicable,Percent,5.11841,2011,97.9,,South America
395,Argentina,2006,All genders,Not applicable,Percent,5.11841,2010,97.8,,South America
396,Argentina,2006,All genders,Not applicable,Percent,5.11841,2001,97.2,,South America
397,Argentina,2006,All genders,Not applicable,Percent,5.11841,1991,96.1,,South America
398,Argentina,2006,Female,Not applicable,Percent,2.85206,2011,97.9,,South America
399,Argentina,2006,Female,Not applicable,Percent,2.85206,2010,97.8,,South America
400,Argentina,2006,Female,Not applicable,Percent,2.85206,2001,97.2,,South America
401,Argentina,2006,Female,Not applicable,Percent,2.85206,1991,96.1,,South America
402,Argentina,2005,Female,Not applicable,Percent,4.12439,2011,97.9,,South America
403,Argentina,2005,Female,Not applicable,Percent,4.12439,2010,97.8,,South America
404,Argentina,2005,Female,Not applicable,Percent,4.12439,2001,97.2,,South America
405,Argentina,2005,Female,Not applicable,Percent,4.12439,1991,96.1,,South America
406,Argentina,2005,All genders,Not applicable,Percent,5.459569999999999,2011,97.9,,South America
407,Argentina,2005,All genders,Not applicable,Percent,5.459569999999999,2010,97.8,,South America
408,Argentina,2005,All genders,Not applicable,Percent,5.459569999999999,2001,97.2,,South America
409,Argentina,2005,All genders,Not applicable,Percent,5.459569999999999,1991,96.1,,South America
410,Argentina,2005,Male,Not applicable,Percent,6.76192,2011,97.9,,South America
411,Argentina,2005,Male,Not applicable,Percent,6.76192,2010,97.8,,South America
412,Argentina,2005,Male,Not applicable,Percent,6.76192,2001,97.2,,South America
413,Argentina,2005,Male,Not applicable,Percent,6.76192,1991,96.1,,South America
414,Argentina,2004,Male,Not applicable,Percent,14.990920000000001,2011,97.9,,South America
415,Argentina,2004,Male,Not applicable,Percent,14.990920000000001,2010,97.8,,South America
416,Argentina,2004,Male,Not applicable,Percent,14.990920000000001,2001,97.2,,South America
417,Argentina,2004,Male,Not applicable,Percent,14.990920000000001,1991,96.1,,South America
418,Argentina,2004,Female,Not applicable,Percent,11.2578,2011,97.9,,South America
419,Argentina,2004,Female,Not applicable,Percent,11.2578,2010,97.8,,South America
420,Argentina,2004,Female,Not applicable,Percent,11.2578,2001,97.2,,South America
421,Argentina,2004,Female,Not applicable,Percent,11.2578,1991,96.1,,South America
422,Argentina,2004,All genders,Not applicable,Percent,13.15766,2011,97.9,,South America
423,Argentina,2004,All genders,Not applicable,Percent,13.15766,2010,97.8,,South America
424,Argentina,2004,All genders,Not applicable,Percent,13.15766,2001,97.2,,South America
425,Argentina,2004,All genders,Not applicable,Percent,13.15766,1991,96.1,,South America
426,Argentina,2003,All genders,Not applicable,Percent,4.5839099999999995,2011,97.9,,South America
427,Argentina,2003,All genders,Not applicable,Percent,4.5839099999999995,2010,97.8,,South America
428,Argentina,2003,All genders,Not applicable,Percent,4.5839099999999995,2001,97.2,,South America
429,Argentina,2003,All genders,Not applicable,Percent,4.5839099999999995,1991,96.1,,South America
430,Argentina,2003,Female,Not applicable,Percent,3.27696,2011,97.9,,South America
431,Argentina,2003,Female,Not applicable,Percent,3.27696,2010,97.8,,South America
432,Argentina,2003,Female,Not applicable,Percent,3.27696,2001,97.2,,South America
433,Argentina,2003,Female,Not applicable,Percent,3.27696,1991,96.1,,South America
434,Argentina,2003,Male,Not applicable,Percent,5.8645,2011,97.9,,South America
435,Argentina,2003,Male,Not applicable,Percent,5.8645,2010,97.8,,South America
436,Argentina,2003,Male,Not applicable,Percent,5.8645,2001,97.2,,South America
437,Argentina,2003,Male,Not applicable,Percent,5.8645,1991,96.1,,South America
438,Argentina,2002,Male,Not applicable,Percent,20.341079999999998,2011,97.9,,South America
439,Argentina,2002,Male,Not applicable,Percent,20.341079999999998,2010,97.8,,South America
440,Argentina,2002,Male,Not applicable,Percent,20.341079999999998,2001,97.2,,South America
441,Argentina,2002,Male,Not applicable,Percent,20.341079999999998,1991,96.1,,South America
442,Argentina,2002,Female,Not applicable,Percent,17.88949,2011,97.9,,South America
443,Argentina,2002,Female,Not applicable,Percent,17.88949,2010,97.8,,South America
444,Argentina,2002,Female,Not applicable,Percent,17.88949,2001,97.2,,South America
445,Argentina,2002,Female,Not applicable,Percent,17.88949,1991,96.1,,South America
446,Argentina,2002,All genders,Not applicable,Percent,19.1273,2011,97.9,,South America
447,Argentina,2002,All genders,Not applicable,Percent,19.1273,2010,97.8,,South America
448,Argentina,2002,All genders,Not applicable,Percent,19.1273,2001,97.2,,South America
449,Argentina,2002,All genders,Not applicable,Percent,19.1273,1991,96.1,,South America
450,Argentina,2001,All genders,Not applicable,Percent,10.067260000000001,2011,97.9,,South America
451,Argentina,2001,All genders,Not applicable,Percent,10.067260000000001,2010,97.8,,South America
452,Argentina,2001,All genders,Not applicable,Percent,10.067260000000001,2001,97.2,,South America
453,Argentina,2001,All genders,Not applicable,Percent,10.067260000000001,1991,96.1,,South America
454,Argentina,2001,Female,Not applicable,Percent,8.37175,2011,97.9,,South America
455,Argentina,2001,Female,Not applicable,Percent,8.37175,2010,97.8,,South America
456,Argentina,2001,Female,Not applicable,Percent,8.37175,2001,97.2,,South America
457,Argentina,2001,Female,Not applicable,Percent,8.37175,1991,96.1,,South America
458,Argentina,2001,Male,Not applicable,Percent,11.7227,2011,97.9,,South America
459,Argentina,2001,Male,Not applicable,Percent,11.7227,2010,97.8,,South America
460,Argentina,2001,Male,Not applicable,Percent,11.7227,2001,97.2,,South America
461,Argentina,2001,Male,Not applicable,Percent,11.7227,1991,96.1,,South America
462,Argentina,2000,Male,Not applicable,Percent,11.44289,2011,97.9,,South America
463,Argentina,2000,Male,Not applicable,Percent,11.44289,2010,97.8,,South America
464,Argentina,2000,Male,Not applicable,Percent,11.44289,2001,97.2,,South America
465,Argentina,2000,Male,Not applicable,Percent,11.44289,1991,96.1,,South America
466,Argentina,2000,Female,Not applicable,Percent,6.71692,2011,97.9,,South America
467,Argentina,2000,Female,Not applicable,Percent,6.71692,2010,97.8,,South America
468,Argentina,2000,Female,Not applicable,Percent,6.71692,2001,97.2,,South America
469,Argentina,2000,Female,Not applicable,Percent,6.71692,1991,96.1,,South America
470,Argentina,2000,All genders,Not applicable,Percent,9.12172,2011,97.9,,South America
471,Argentina,2000,All genders,Not applicable,Percent,9.12172,2010,97.8,,South America
472,Argentina,2000,All genders,Not applicable,Percent,9.12172,2001,97.2,,South America
473,Argentina,2000,All genders,Not applicable,Percent,9.12172,1991,96.1,,South America
474,Argentina,1999,All genders,Not applicable,Percent,11.33586,2011,97.9,,South America
475,Argentina,1999,All genders,Not applicable,Percent,11.33586,2010,97.8,,South America
476,Argentina,1999,All genders,Not applicable,Percent,11.33586,2001,97.2,,South America
477,Argentina,1999,All genders,Not applicable,Percent,11.33586,1991,96.1,,South America
478,Argentina,1999,Female,Not applicable,Percent,8.721789999999999,2011,97.9,,South America
479,Argentina,1999,Female,Not applicable,Percent,8.721789999999999,2010,97.8,,South America
480,Argentina,1999,Female,Not applicable,Percent,8.721789999999999,2001,97.2,,South America
481,Argentina,1999,Female,Not applicable,Percent,8.721789999999999,1991,96.1,,South America
482,Argentina,1999,Male,Not applicable,Percent,13.83646,2011,97.9,,South America
483,Argentina,1999,Male,Not applicable,Percent,13.83646,2010,97.8,,South America
484,Argentina,1999,Male,Not applicable,Percent,13.83646,2001,97.2,,South America
485,Argentina,1999,Male,Not applicable,Percent,13.83646,1991,96.1,,South America
486,Argentina,1998,Male,Not applicable,Percent,7.2990699999999995,2011,97.9,,South America
487,Argentina,1998,Male,Not applicable,Percent,7.2990699999999995,2010,97.8,,South America
488,Argentina,1998,Male,Not applicable,Percent,7.2990699999999995,2001,97.2,,South America
489,Argentina,1998,Male,Not applicable,Percent,7.2990699999999995,1991,96.1,,South America
490,Argentina,1998,Female,Not applicable,Percent,8.0855,2011,97.9,,South America
491,Argentina,1998,Female,Not applicable,Percent,8.0855,2010,97.8,,South America
492,Argentina,1998,Female,Not applicable,Percent,8.0855,2001,97.2,,South America
493,Argentina,1998,Female,Not applicable,Percent,8.0855,1991,96.1,,South America
494,Argentina,1998,All genders,Not applicable,Percent,7.68929,2011,97.9,,South America
495,Argentina,1998,All genders,Not applicable,Percent,7.68929,2010,97.8,,South America
496,Argentina,1998,All genders,Not applicable,Percent,7.68929,2001,97.2,,South America
497,Argentina,1998,All genders,Not applicable,Percent,7.68929,1991,96.1,,South America
498,Argentina,1997,All genders,Not applicable,Percent,23.05012,2011,97.9,,South America
499,Argentina,1997,All genders,Not applicable,Percent,23.05012,2010,97.8,,South America
500,Argentina,1997,All genders,Not applicable,Percent,23.05012,2001,97.2,,South America
501,Argentina,1997,All genders,Not applicable,Percent,23.05012,1991,96.1,,South America
502,Argentina,1997,Female,Not applicable,Percent,21.52461,2011,97.9,,South America
503,Argentina,1997,Female,Not applicable,Percent,21.52461,2010,97.8,,South America
504,Argentina,1997,Female,Not applicable,Percent,21.52461,2001,97.2,,South America
505,Argentina,1997,Female,Not applicable,Percent,21.52461,1991,96.1,,South America
506,Argentina,1997,Male,Not applicable,Percent,24.53989,2011,97.9,,South America
507,Argentina,1997,Male,Not applicable,Percent,24.53989,2010,97.8,,South America
508,Argentina,1997,Male,Not applicable,Percent,24.53989,2001,97.2,,South America
509,Argentina,1997,Male,Not applicable,Percent,24.53989,1991,96.1,,South America
510,Argentina,1994,All genders,Not applicable,Percent,16.64668,2011,97.9,,South America
511,Argentina,1994,All genders,Not applicable,Percent,16.64668,2010,97.8,,South America
512,Argentina,1994,All genders,Not applicable,Percent,16.64668,2001,97.2,,South America
513,Argentina,1994,All genders,Not applicable,Percent,16.64668,1991,96.1,,South America
514,Argentina,1976,All genders,Not applicable,Percent,38.00542,2011,97.9,,South America
515,Argentina,1976,All genders,Not applicable,Percent,38.00542,2010,97.8,,South America
516,Argentina,1976,All genders,Not applicable,Percent,38.00542,2001,97.2,,South America
517,Argentina,1976,All genders,Not applicable,Percent,38.00542,1991,96.1,,South America
518,Argentina,1976,Male,Not applicable,Percent,40.85518,2011,97.9,,South America
519,Argentina,1976,Male,Not applicable,Percent,40.85518,2010,97.8,,South America
520,Argentina,1976,Male,Not applicable,Percent,40.85518,2001,97.2,,South America
521,Argentina,1976,Male,Not applicable,Percent,40.85518,1991,96.1,,South America
522,Argentina,1976,Female,Not applicable,Percent,35.0339,2011,97.9,,South America
523,Argentina,1976,Female,Not applicable,Percent,35.0339,2010,97.8,,South America
524,Argentina,1976,Female,Not applicable,Percent,35.0339,2001,97.2,,South America
525,Argentina,1976,Female,Not applicable,Percent,35.0339,1991,96.1,,South America
526,Argentina,1975,Female,Not applicable,Percent,33.042359999999995,2011,97.9,,South America
527,Argentina,1975,Female,Not applicable,Percent,33.042359999999995,2010,97.8,,South America
528,Argentina,1975,Female,Not applicable,Percent,33.042359999999995,2001,97.2,,South America
529,Argentina,1975,Female,Not applicable,Percent,33.042359999999995,1991,96.1,,South America
530,Argentina,1975,Male,Not applicable,Percent,38.99222,2011,97.9,,South America
531,Argentina,1975,Male,Not applicable,Percent,38.99222,2010,97.8,,South America
532,Argentina,1975,Male,Not applicable,Percent,38.99222,2001,97.2,,South America
533,Argentina,1975,Male,Not applicable,Percent,38.99222,1991,96.1,,South America
534,Argentina,1975,All genders,Not applicable,Percent,36.07662,2011,97.9,,South America
535,Argentina,1975,All genders,Not applicable,Percent,36.07662,2010,97.8,,South America
536,Argentina,1975,All genders,Not applicable,Percent,36.07662,2001,97.2,,South America
537,Argentina,1975,All genders,Not applicable,Percent,36.07662,1991,96.1,,South America
538,Armenia,2013,All genders,Not applicable,Percent,9.7935,2011,99.6,,Europe
539,Armenia,2013,All genders,Not applicable,Percent,9.7935,2010,99.6,,Europe
540,Armenia,2013,All genders,Not applicable,Percent,9.7935,2001,99.4,,Europe
541,Armenia,2013,Male,Not applicable,Percent,9.961960000000001,2011,99.6,,Europe
542,Armenia,2013,Male,Not applicable,Percent,9.961960000000001,2010,99.6,,Europe
543,Armenia,2013,Male,Not applicable,Percent,9.961960000000001,2001,99.4,,Europe
544,Armenia,2013,Female,Not applicable,Percent,9.60166,2011,99.6,,Europe
545,Armenia,2013,Female,Not applicable,Percent,9.60166,2010,99.6,,Europe
546,Armenia,2013,Female,Not applicable,Percent,9.60166,2001,99.4,,Europe
547,Armenia,2011,Female,Not applicable,Percent,5.73324,2011,99.6,,Europe
548,Armenia,2011,Female,Not applicable,Percent,5.73324,2010,99.6,,Europe
549,Armenia,2011,Female,Not applicable,Percent,5.73324,2001,99.4,,Europe
550,Armenia,2011,Male,Not applicable,Percent,5.79134,2011,99.6,,Europe
551,Armenia,2011,Male,Not applicable,Percent,5.79134,2010,99.6,,Europe
552,Armenia,2011,Male,Not applicable,Percent,5.79134,2001,99.4,,Europe
553,Armenia,2011,All genders,Not applicable,Percent,5.761019999999999,2011,99.6,,Europe
554,Armenia,2011,All genders,Not applicable,Percent,5.761019999999999,2010,99.6,,Europe
555,Armenia,2011,All genders,Not applicable,Percent,5.761019999999999,2001,99.4,,Europe
556,Armenia,2010,All genders,Not applicable,Percent,4.01623,2011,99.6,,Europe
557,Armenia,2010,All genders,Not applicable,Percent,4.01623,2010,99.6,,Europe
