1) Demo,ProxyID,Fed7Race,StudentHomeLanguage,Grade,SchoolNumber,SchoolName,BilingualServed,BilingualEligible,Gender,SpecialEducation,pgy,egy,EnrollmentCodeDescription,WithdrawDate,GraduateDate,DropoutDate
1) Demo,7460315,Black,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7462348,Black,Somali,12,360,Interagency Academy,Y,Y,Female,N,2013,2013,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7462808,Black,Somali,9,14,Garfield High School,Y,Y,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7463944,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7465924,Black,English,9,349,Interagency Academy,N,N,Female,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7466801,Caucasian,English,6,117,Washington Middle School,N,N,Female,N,,,Unknown,,,20140620
1) Demo,7470818,Black,Oromo (Ethiopia),6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7472892,Caucasian,English,5,218,B.F. Day Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7477295,Black,English,10,362,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7478275,Multi-Race,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7479943,Asian,Tagalog,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7482001,Hispanic,English,12,960,South Lake High School,N,N,Female,N,2014,2014,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7483667,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7485962,Hispanic,Spanish,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7487957,Hispanic,Spanish,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7492159,Hispanic,Spanish,6,249,Madrona K-8 School,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7493862,Hispanic,Spanish,5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7495963,Asian,Toishanese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7496942,Asian,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7497157,Multi-Race,English,5,212,Thurgood Marshall Elementary,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7498608,Black,English,8,117,Washington Middle School,N,N,Male,N,,,Unknown,,,20140203
1) Demo,7499818,Black,Oromo (Ethiopia),8,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7506127,Asian,Vietnamese,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7507087,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7507145,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7509115,Hispanic,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7512656,Asian,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7517170,Asian,Cantonese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7518314,Caucasian,English,8,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7518864,Asian,English,5,249,Madrona K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7522330,Asian,English,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7525991,Black,English,8,130,Aki Kurose Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7526339,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7530164,Multi-Race,Vietnamese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7535330,Asian,English,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7540244,Asian,Cantonese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7541187,Asian,Cantonese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7544257,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7548997,Black,English,10,349,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7552628,Hispanic,Spanish,8,117,Washington Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7552826,Black,Oromo (Ethiopia),5,935,TOPS K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7553087,Black,Oromo (Ethiopia),12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7557055,Asian,Cantonese,12,13,Franklin High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7565245,Asian,Cantonese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7571651,Black,English,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7581124,Caucasian,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7581352,Black,English,7,130,Aki Kurose Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7581951,Asian,Lao,10,363,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7581993,Hispanic,Spanish,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7583839,Asian,Cantonese,5,272,Stevens Elementary,Y,Y,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7584825,Asian,Toishanese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7585198,Black,English,8,249,Madrona K-8 School,N,N,Male,N,,,Unknown,,,20140523
1) Demo,7585849,Black,English,6,249,Madrona K-8 School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7585996,Asian,Vietnamese,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7586218,Asian,Vietnamese,9,23,Nova High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7587950,Black,Oromo (Ethiopia),10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7588026,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7589201,Black,English,11,945,Cascade Parent Partnership,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7589549,Asian,Vietnamese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7589846,Asian,English,6,130,Aki Kurose Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7589999,Multi-Race,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7591328,Asian,Vietnamese,4,226,Bailey Gatzert Elementary,Y,Y,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7592642,Asian,English,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7594222,Hispanic,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7594961,Asian,Toishanese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7596596,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7599295,Asian,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7599613,Black,Somali,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7600875,Asian,Cantonese,5,935,TOPS K-8 School,Y,Y,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7610056,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7610169,Hispanic,Spanish,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7617668,Black,Amharic,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7621164,Hispanic,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7622145,Black,Oromo (Ethiopia),8,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7624122,Multi-Race,English,7,939,Orca K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7627961,Asian,Cantonese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7633283,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7636949,Asian,Vietnamese,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7637819,Black,English,5,244,Leschi Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7637972,Hispanic,English,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7638686,Asian,English,9,13,Franklin High School,N,N,Male,N,2017,2017,Unknown,,,20140203
1) Demo,7638826,Black,English,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7639395,Black,Somali,9,355,Interagency Academy,Y,Y,Male,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7640093,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7641909,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7642334,Caucasian,English,5,242,Laurelhurst Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7648663,Black,Amharic,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7649602,Black,Somali,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7651395,Black,Somali,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7651809,Caucasian,English,5,244,Leschi Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7653113,Black,English,10,14,Garfield High School,N,N,Female,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7653826,Black,English,7,118,McClure Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7656195,Asian,English,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7656230,Black,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7657380,Black,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7658533,Hispanic,Spanish,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7667291,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7667592,Hispanic,Spanish,12,14,Garfield High School,N,N,Male,N,2013,2013,Currently Enrolled/Attending,,,
1) Demo,7668164,Caucasian,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7670828,Multi-Race,French,4,244,Leschi Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7672420,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7676657,Black,Somali,10,14,Garfield High School,Y,Y,Male,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7677864,Hispanic,English,5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7686344,Black,Amharic,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7686938,Black,Oromo (Ethiopia),10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7687261,Black,English,11,960,South Lake High School,N,N,Female,N,2014,2014,Unknown,,,20140604
1) Demo,7688947,Black,Oromo (Ethiopia),10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7689380,Black,English,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7690335,Black,English,5,291,South Shore K-8 School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7691338,Caucasian,English,5,244,Leschi Elementary,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7694925,Black,English,8,104,Eckstein Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7695271,Black,Somali,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7699336,Asian,English,6,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7701643,Caucasian,English,10,12,Cleveland High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7702835,Multi-Race,Vietnamese,5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Unknown,,,20140620
1) Demo,7705117,Caucasian,English,8,935,TOPS K-8 School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7705384,Asian,English,5,243,Lawton Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7706837,Hispanic,Spanish,5,272,Stevens Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7706915,Black,Somali,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7709155,Black,English,8,107,Madison Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7713170,Asian,Toishanese,9,14,Garfield High School,Y,Y,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7715983,Asian,Vietnamese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7716106,Hispanic,English,7,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7718333,Caucasian,Russian,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7722980,Caucasian,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7724650,Caucasian,English,6,105,Hamilton International Middle School,N,N,Male,Y,,,Unknown,,,20131023
1) Demo,7729909,Black,Oromo (Ethiopia),10,17,Roosevelt High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7730681,Black,Somali,11,14,Garfield High School,Y,Y,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7730847,Black,Somali,6,249,Madrona K-8 School,Y,Y,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7731647,Asian,Toishanese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7736051,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7740310,Hispanic,Spanish,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7740818,Black,Somali,7,130,Aki Kurose Middle School,Y,Y,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7741168,Asian,Cantonese,7,935,TOPS K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7743961,Asian,Mandarin,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7750333,Black,English,6,945,Cascade Parent Partnership,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7750647,Asian,Toishanese,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7750932,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7761281,Asian,Vietnamese,11,14,Garfield High School,N,N,Male,Y,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7767882,Multi-Race,English,5,226,Bailey Gatzert Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7768019,Asian,Vietnamese,10,14,Garfield High School,N,N,Male,N,2014,2014,No Show.  Last SPS school attended was this school.,,,
1) Demo,7768228,Asian,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7768971,Black,English,10,14,Garfield High School,N,N,Male,N,2015,2015,Confirmed transfer out of the school district,,,
1) Demo,7769001,Hispanic,Spanish,11,357,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7769346,Asian,Cantonese,8,110,Mercer International Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7769693,Black,English,8,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7771243,Multi-Race,English,12,23,Nova High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140619,
1) Demo,7774743,Asian,Vietnamese,12,14,Garfield High School,N,N,Male,N,2013,2013,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7776346,Black,English,6,249,Madrona K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7776899,Multi-Race,English,8,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7783020,Black,English,9,363,Interagency Academy,N,N,Female,N,2015,2015,Unknown,,,20140616
1) Demo,7783245,Asian,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7783253,Black,Somali,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7783610,Black,Somali,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7798170,Asian,Toishanese,10,14,Garfield High School,Y,Y,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7799275,Asian,Toishanese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7800117,Caucasian,Russian,8,117,Washington Middle School,Y,Y,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7800171,Hispanic,Spanish,12,910,Middle College High School,N,N,Male,Y,2013,2013,Graduated with regular High School Diploma,,20140620,
1) Demo,7800624,Caucasian,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7800851,Hispanic,Spanish,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7802970,Black,English,9,14,Garfield High School,N,N,Male,Y,2017,2017,Unknown,,,20140620
1) Demo,7804963,Asian,Vietnamese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7805622,Asian,Cantonese,8,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7809946,Asian,Cebuano,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7811280,Asian,Tagalog,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7813869,Hispanic,Spanish,5,939,Orca K-8 School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7814512,Black,English,12,353,Interagency Academy,N,N,Male,N,2013,2013,Confirmed transfer out of the school district,,,
1) Demo,7815984,Asian,Cantonese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7821335,Black,Oromo (Ethiopia),7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7822968,Asian,Vietnamese,9,14,Garfield High School,Y,Y,Male,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7825381,Caucasian,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7825665,Asian,Vietnamese,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7827378,Hispanic,Spanish,5,272,Stevens Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7828085,Black,Amharic,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7830351,Asian,Cantonese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7830811,Asian,Cantonese,5,272,Stevens Elementary,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7831098,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7832164,Asian,Cantonese,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7833168,Asian,Cantonese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7835259,Black,Oromo (Ethiopia),10,363,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7839397,Black,English,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7840912,Caucasian,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7841126,Asian,Vietnamese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7841542,Hispanic,English,12,14,Garfield High School,N,N,Female,Y,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7849317,Multi-Race,English,7,117,Washington Middle School,N,N,Female,N,,,Confirmed transfer out of the school district,,,
1) Demo,7852832,Asian,English,5,205,Beacon Hill International School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7853244,Hispanic,Spanish,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7855343,Multi-Race,English,5,244,Leschi Elementary,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7857174,Asian,Vietnamese,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7862087,Asian,Cambodian,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7866116,Asian,English,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7867081,Asian,Mandarin,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7872007,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7873352,Black,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7877596,Black,English,11,960,South Lake High School,N,N,Female,N,2014,2014,Unknown,,,20140605
1) Demo,7879622,Asian,Cantonese,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7879696,Hispanic,Spanish,8,117,Washington Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7880949,Asian,Tagalog,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7883893,Asian,English,5,291,South Shore K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7889941,Asian,Cantonese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7892971,Multi-Race,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Confirmed transfer out of the school district,,,
1) Demo,7894299,Hispanic,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7895638,Hispanic,Spanish,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7900564,Black,English,12,13,Franklin High School,N,N,Male,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7902890,Black,English,6,935,TOPS K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7904606,Black,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7905975,Black,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7907827,Caucasian,English,5,272,Stevens Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7910156,Asian,English,7,118,McClure Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7911950,Black,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7916028,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7916122,Caucasian,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7916654,Multi-Race,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7916975,Black,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7921306,Black,Amharic,12,355,Interagency Academy,N,N,Male,N,2012,2016,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7924984,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7925664,Asian,Vietnamese,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7926844,Black,Somali,12,21,Rainier Beach High School,Y,Y,Male,N,2013,2013,Confirmed transfer out of the school district,,,
1) Demo,7927341,Multi-Race,English,8,939,Orca K-8 School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7928302,Black,English,6,935,TOPS K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7928964,Asian,Cantonese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7929386,Black,English,7,117,Washington Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7931338,Hispanic,Spanish,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7933559,Asian,Vietnamese,12,24,The Center School,Y,Y,Male,Y,2014,2016,Currently Enrolled/Attending,,,
1) Demo,7934096,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7935696,Asian,Vietnamese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7939148,Black,English,6,117,Washington Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7940372,Black,English,6,935,TOPS K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
